intervention_type,pair_index,base_persistence_logit,intervened_persistence_logit,predicted_counterfactual_effect,intervention_norm
random_010,12,-0.375,-0.375,1.3094168410480997,3.878401756286621
random_010,13,-0.375,-0.375,1.3094168410480997,3.319457769393921
random_010,14,-1.125,-1.0,0.8883198576271205,2.931607723236084
random_010,15,-1.375,-1.375,0.8708011878799057,2.6493868827819824
random_010,16,-1.25,-1.125,0.9804759762236996,1.9278491735458374
random_010,17,-1.0,-0.875,0.9804759762236998,2.194803237915039
random_010,19,-1.125,-1.125,1.5157280863495735,3.0637171268463135
random_010,20,-0.75,-0.75,1.515728086349574,3.048207998275757
random_010,21,-1.75,-1.875,0.9804759762237003,1.9698866605758667
random_010,24,-1.5,-1.625,0.8708011878799056,2.237086534500122
random_010,25,-0.75,-0.875,0.8708011878799056,2.2038843631744385
random_010,26,-2.0,-2.125,0.7135848250407804,1.6873594522476196
random_010,27,-2.375,-2.375,0.013290635703760767,0.2123701423406601
random_010,28,-1.375,-1.5,0.8883198576271203,2.4116196632385254
random_010,29,-1.25,-1.125,0.8883198576271201,1.8914058208465576
random_010,30,-0.625,-0.5,0.9804759762236999,2.746844530105591
random_010,31,-1.25,-1.25,0.013290635703761655,0.5622653961181641
random_010,32,-0.75,-0.75,0.7135848250407786,2.0174734592437744
random_010,33,-1.875,-2.0,0.013290635703760323,1.4916460514068604
random_010,34,-0.5,-0.625,0.8708011878799052,2.2169387340545654
random_010,35,-0.25,-0.25,1.3094168410480995,3.2065019607543945
random_010,36,-0.25,-0.25,1.3094168410480995,3.0361132621765137
random_010,37,-1.75,-1.625,0.8883198576271212,1.8757888078689575
random_010,38,-1.5,-1.375,0.8708011878799056,2.462646484375
random_010,39,-1.375,-1.625,1.515728086349574,3.696672201156616
random_010,40,-1.25,-1.25,1.515728086349574,3.3586981296539307
random_010,41,-0.875,-1.0,0.7135848250407786,2.174452781677246
random_010,42,-1.125,-1.125,0.7135848250407784,1.6670963764190674
random_010,50,-1.75,-1.75,1.3094168410480997,3.2516705989837646
random_010,51,-1.75,-1.625,1.3094168410480997,3.306145668029785
random_010,52,-2.0,-1.875,0.8708011878799056,2.0970752239227295
random_010,53,-1.25,-1.375,0.8708011878799058,1.9458913803100586
random_010,54,-1.5,-1.625,0.7135848250407786,2.019399642944336
random_010,55,-3.375,-3.375,0.8883198576271205,1.7240886688232422
random_010,56,-0.875,-0.875,1.5157280863495735,3.27274751663208
random_010,57,-0.5,-0.625,1.515728086349574,3.200350046157837
random_010,58,-1.5,-1.5,0.8883198576271205,2.5290133953094482
random_010,59,-1.5,-1.5,0.8883198576271204,1.8620433807373047
random_010,60,-0.625,-0.75,0.8708011878799052,3.3426716327667236
random_010,61,-1.5,-1.625,1.515728086349574,4.489964962005615
random_010,62,-1.5,-1.5,1.5157280863495737,3.925309419631958
random_010,63,-0.625,-0.625,0.9804759762236996,2.587597370147705
random_010,65,-0.625,-0.625,1.3094168410480995,3.34968900680542
random_010,66,0.0,0.125,0.8708011878799052,2.682084798812866
random_010,67,0.375,0.375,0.870801187879905,2.1582400798797607
random_010,68,-3.125,-3.25,0.8883198576271201,2.2283315658569336
random_010,72,-0.75,-0.625,0.8883198576271205,2.820283889770508
random_010,73,-0.5,-0.5,0.8883198576271203,1.8898392915725708
random_010,76,-1.25,-1.375,0.8708011878799052,2.1313302516937256
random_010,77,-0.875,-0.75,0.8708011878799053,1.6847634315490723
random_010,80,-1.0,-0.875,0.7135848250407784,1.4595568180084229
random_010,81,-1.125,-1.125,0.013290635703760767,0.5361028909683228
random_010,83,0.5,0.5,1.3094168410480997,2.8340189456939697
random_010,85,-2.5,-2.5,1.5157280863495735,3.628594398498535
random_010,86,-2.0,-2.0,1.5157280863495735,4.020003318786621
random_010,88,-1.75,-1.75,0.18253894767374312,2.1219940185546875
random_010,89,-1.75,-1.75,0.443308872921948,2.773146629333496
random_010,90,-0.375,-0.5,-0.18253894767374318,0.46065986156463623
random_010,91,-0.375,-0.375,-0.4433088729219476,1.3655251264572144
random_010,92,-1.0,-1.125,0.18253894767374312,2.018662929534912
random_010,93,-1.0,-1.125,0.44330887292194787,2.706681966781616
random_010,94,0.25,0.125,-0.1825389476737433,0.368870347738266
random_010,95,0.25,0.125,-0.44330887292194765,1.343711256980896
random_010,96,-1.125,-1.125,0.17801525314539324,1.5369054079055786
random_010,97,-1.125,-1.125,0.4323227576388121,1.8107656240463257
random_010,98,0.25,0.25,-0.17801525314539313,1.01884925365448
random_010,99,0.25,0.375,-0.4323227576388122,1.500887155532837
random_010,100,-1.25,-1.25,0.17801525314539335,1.2285406589508057
random_010,101,-1.25,-1.25,0.43232275763881245,1.2848992347717285
random_010,102,-0.75,-0.75,-0.17801525314539313,0.3097500205039978
random_010,103,-0.75,-0.625,-0.43232275763881134,0.6635252237319946
random_010,104,0.25,0.25,0.14023852014768762,1.4965184926986694
random_010,105,0.25,0.25,0.34057926321581283,1.8752448558807373
random_010,106,1.75,1.875,-0.14023852014768745,0.36807337403297424
random_010,107,1.75,2.0,-0.3405792632158128,0.9789159297943115
random_010,108,-1.0,-0.875,0.14023852014768756,0.9169891476631165
random_010,109,-1.0,-1.0,0.34057926321581256,1.110345721244812
random_010,110,-0.375,-0.375,-0.1402385201476874,0.44537773728370667
random_010,111,-0.375,-0.375,-0.34057926321581256,0.7692520618438721
random_010,112,-1.375,-1.375,0.14912846997276505,0.9534777402877808
random_010,113,-1.375,-1.375,0.3621691413624293,1.2138971090316772
random_010,114,-0.375,-0.375,-0.1491284699727653,0.47045376896858215
random_010,115,-0.375,-0.375,-0.36216914136242995,1.057115077972412
random_010,116,-1.5,-1.5,0.1491284699727653,1.0863763093948364
random_010,117,-1.5,-1.5,0.3621691413624295,1.3261178731918335
random_010,118,-0.75,-0.75,-0.14912846997276535,0.7413448095321655
random_010,119,-0.75,-0.75,-0.36216914136242956,0.9900636672973633
random_010,120,-2.125,-2.125,0.02464256608969073,0.48941799998283386
random_010,121,-2.125,-2.125,0.059846231932105365,0.44671040773391724
random_010,122,-2.625,-2.75,-0.02464256608969073,0.28052666783332825
random_010,123,-2.625,-2.75,-0.059846231932105365,0.35024598240852356
random_010,124,-2.25,-2.125,0.024642566089689844,0.4215044677257538
random_010,125,-2.25,-2.25,0.05984623193210492,0.415046364068985
random_010,126,-2.875,-2.875,-0.024642566089690288,0.31076228618621826
random_010,127,-2.875,-2.875,-0.059846231932105365,0.30901408195495605
random_010,128,-1.375,-1.5,0.26723475457825785,1.8342938423156738
random_010,129,-1.375,-1.5,0.6489986896900544,2.995500087738037
random_010,130,0.625,0.625,-0.2672347545782577,1.5729706287384033
random_010,131,0.625,0.625,-0.6489986896900545,1.5291197299957275
random_010,132,-1.25,-1.25,0.26723475457825774,1.6665147542953491
random_010,133,-1.25,-1.375,0.6489986896900543,2.694453001022339
random_010,134,0.25,0.25,-0.26723475457825785,0.45359688997268677
random_010,135,0.25,0.125,-0.6489986896900549,0.7798553109169006
random_010,136,-0.75,-0.875,0.1431760544952596,1.1430706977844238
random_010,137,-0.75,-0.75,0.3477132752027734,1.2026972770690918
random_010,138,0.125,0.0,-0.1431760544952596,0.5520050525665283
random_010,139,0.125,0.125,-0.3477132752027735,0.7874057292938232
random_010,140,-2.0,-2.125,0.14317605449525983,0.8414358496665955
random_010,141,-2.0,-2.125,0.3477132752027736,1.151405692100525
random_010,142,-1.625,-1.625,-0.14317605449525983,0.2058340609073639
random_010,143,-1.625,-1.5,-0.34771327520277384,0.5683439373970032
random_011,0,-1.75,-1.625,1.3094168410480993,3.9250621795654297
random_011,1,-1.0,-1.0,1.3094168410480995,3.7816286087036133
random_011,3,-2.125,-2.25,0.013290635703760323,0.5536127686500549
random_011,4,-2.25,-2.25,0.013290635703760323,0.379831999540329
random_011,5,-2.75,-2.75,1.3094168410480993,3.1180543899536133
random_011,6,-2.375,-2.25,1.3094168410481,3.2236855030059814
random_011,9,-0.5,-0.5,0.8883198576271205,2.820542335510254
random_011,10,-0.625,-0.625,0.8883198576271207,1.9697291851043701
random_011,11,0.25,0.375,0.9804759762237005,2.640836000442505
random_011,12,-0.375,-0.375,1.3094168410480997,3.860800266265869
random_011,13,-0.375,-0.5,1.3094168410480997,3.308964729309082
random_011,14,-1.125,-1.0,0.8883198576271205,2.901890516281128
random_011,15,-1.375,-1.25,0.8708011878799057,2.6609551906585693
random_011,16,-1.25,-1.0,0.9804759762236996,1.9124412536621094
random_011,17,-1.0,-1.0,0.9804759762236998,2.204376220703125
random_011,19,-1.125,-1.125,1.5157280863495735,3.058077335357666
random_011,20,-0.75,-0.75,1.515728086349574,3.0731394290924072
random_011,21,-1.75,-1.875,0.9804759762237003,1.9629689455032349
random_011,24,-1.5,-1.5,0.8708011878799056,2.244314670562744
random_011,25,-0.75,-0.75,0.8708011878799056,2.212918996810913
random_011,26,-2.0,-2.125,0.7135848250407804,1.6748876571655273
random_011,27,-2.375,-2.375,0.013290635703760767,0.2181958556175232
random_011,28,-1.375,-1.25,0.8883198576271203,2.4286837577819824
random_011,29,-1.25,-1.125,0.8883198576271201,1.8764537572860718
random_011,30,-0.625,-0.625,0.9804759762236999,2.7349133491516113
random_011,31,-1.25,-1.25,0.013290635703761655,0.5448431372642517
random_011,32,-0.75,-0.75,0.7135848250407786,2.00814151763916
random_011,33,-1.875,-1.875,0.013290635703760323,1.4826732873916626
random_011,34,-0.5,-0.5,0.8708011878799052,2.204761028289795
random_011,35,-0.25,-0.125,1.3094168410480995,3.1877150535583496
random_011,36,-0.25,-0.25,1.3094168410480995,3.040193557739258
random_011,37,-1.75,-1.625,0.8883198576271212,1.8610321283340454
random_011,38,-1.5,-1.375,0.8708011878799056,2.462151288986206
random_011,39,-1.375,-1.375,1.515728086349574,3.7017126083374023
random_011,40,-1.25,-1.25,1.515728086349574,3.358834743499756
random_011,41,-0.875,-0.875,0.7135848250407786,2.1883063316345215
random_011,42,-1.125,-1.125,0.7135848250407784,1.6964510679244995
random_011,50,-1.75,-1.75,1.3094168410480997,3.2413158416748047
random_011,51,-1.75,-1.75,1.3094168410480997,3.3006062507629395
random_011,52,-2.0,-1.875,0.8708011878799056,2.1095943450927734
random_011,53,-1.25,-1.25,0.8708011878799058,1.9673500061035156
random_011,54,-1.5,-1.625,0.7135848250407786,1.9919586181640625
random_011,55,-3.375,-3.375,0.8883198576271205,1.7178902626037598
random_011,56,-0.875,-0.875,1.5157280863495735,3.2953438758850098
random_011,57,-0.5,-0.5,1.515728086349574,3.220583438873291
random_011,58,-1.5,-1.375,0.8883198576271205,2.521658420562744
random_011,59,-1.5,-1.5,0.8883198576271204,1.8362778425216675
random_011,60,-0.625,-0.75,0.8708011878799052,3.3407959938049316
random_011,61,-1.5,-1.5,1.515728086349574,4.498141765594482
random_011,62,-1.5,-1.375,1.5157280863495737,3.936309337615967
random_011,63,-0.625,-0.75,0.9804759762236996,2.5968496799468994
random_011,65,-0.625,-0.5,1.3094168410480995,3.3448846340179443
random_011,66,0.0,0.0,0.8708011878799052,2.673689126968384
random_011,67,0.375,0.375,0.870801187879905,2.185354709625244
random_011,68,-3.125,-3.0,0.8883198576271201,2.224651575088501
random_011,72,-0.75,-0.625,0.8883198576271205,2.8054418563842773
random_011,73,-0.5,-0.5,0.8883198576271203,1.88495671749115
random_011,76,-1.25,-1.25,0.8708011878799052,2.106508731842041
random_011,77,-0.875,-0.875,0.8708011878799053,1.674546241760254
random_011,80,-1.0,-0.875,0.7135848250407784,1.4812300205230713
random_011,81,-1.125,-1.125,0.013290635703760767,0.5343649983406067
random_011,83,0.5,0.5,1.3094168410480997,2.85518217086792
random_011,85,-2.5,-2.375,1.5157280863495735,3.6437602043151855
random_011,86,-2.0,-2.0,1.5157280863495735,4.012627601623535
random_011,88,-1.75,-1.75,0.18253894767374312,2.123013973236084
random_011,89,-1.75,-1.75,0.443308872921948,2.762516498565674
random_011,90,-0.375,-0.375,-0.18253894767374318,0.45455703139305115
random_011,91,-0.375,-0.5,-0.4433088729219476,1.3713161945343018
random_011,92,-1.0,-1.125,0.18253894767374312,2.0262339115142822
random_011,93,-1.0,-1.125,0.44330887292194787,2.6837775707244873
random_011,94,0.25,0.125,-0.1825389476737433,0.39180344343185425
random_011,95,0.25,0.125,-0.44330887292194765,1.3475455045700073
random_011,96,-1.125,-1.0,0.17801525314539324,1.5395374298095703
random_011,97,-1.125,-1.0,0.4323227576388121,1.8212190866470337
random_011,98,0.25,0.25,-0.17801525314539313,1.0358574390411377
random_011,99,0.25,0.375,-0.4323227576388122,1.517219066619873
random_011,100,-1.25,-1.25,0.17801525314539335,1.2099955081939697
random_011,101,-1.25,-1.25,0.43232275763881245,1.2735722064971924
random_011,102,-0.75,-0.75,-0.17801525314539313,0.3404734134674072
random_011,103,-0.75,-0.625,-0.43232275763881134,0.6694448590278625
random_011,104,0.25,0.375,0.14023852014768762,1.5019267797470093
random_011,105,0.25,0.25,0.34057926321581283,1.8812247514724731
random_011,106,1.75,1.875,-0.14023852014768745,0.38187283277511597
random_011,107,1.75,1.875,-0.3405792632158128,0.9756845235824585
random_011,108,-1.0,-0.875,0.14023852014768756,0.9421818852424622
random_011,109,-1.0,-0.875,0.34057926321581256,1.100993037223816
random_011,110,-0.375,-0.375,-0.1402385201476874,0.45676669478416443
random_011,111,-0.375,-0.375,-0.34057926321581256,0.7625458836555481
random_011,112,-1.375,-1.375,0.14912846997276505,0.9369238615036011
random_011,113,-1.375,-1.25,0.3621691413624293,1.2236218452453613
random_011,114,-0.375,-0.375,-0.1491284699727653,0.44037148356437683
random_011,115,-0.375,-0.375,-0.36216914136242995,1.0527604818344116
random_011,116,-1.5,-1.375,0.1491284699727653,1.0756809711456299
random_011,117,-1.5,-1.375,0.3621691413624295,1.3130271434783936
random_011,118,-0.75,-0.75,-0.14912846997276535,0.7451826333999634
random_011,119,-0.75,-0.75,-0.36216914136242956,0.9984450340270996
random_011,120,-2.125,-2.125,0.02464256608969073,0.4869229793548584
random_011,121,-2.125,-2.125,0.059846231932105365,0.42976728081703186
random_011,122,-2.625,-2.75,-0.02464256608969073,0.29769858717918396
random_011,123,-2.625,-2.75,-0.059846231932105365,0.36457282304763794
random_011,124,-2.25,-2.25,0.024642566089689844,0.43584954738616943
random_011,125,-2.25,-2.25,0.05984623193210492,0.411009281873703
random_011,126,-2.875,-2.875,-0.024642566089690288,0.292041540145874
random_011,127,-2.875,-2.875,-0.059846231932105365,0.29868412017822266
random_011,128,-1.375,-1.375,0.26723475457825785,1.816105842590332
random_011,129,-1.375,-1.375,0.6489986896900544,2.9889988899230957
random_011,130,0.625,0.625,-0.2672347545782577,1.5774375200271606
random_011,131,0.625,0.625,-0.6489986896900545,1.5329655408859253
random_011,132,-1.25,-1.375,0.26723475457825774,1.673815131187439
random_011,133,-1.25,-1.375,0.6489986896900543,2.724512815475464
random_011,134,0.25,0.25,-0.26723475457825785,0.45402443408966064
random_011,135,0.25,0.25,-0.6489986896900549,0.763484001159668
random_011,136,-0.75,-0.75,0.1431760544952596,1.1408895254135132
random_011,137,-0.75,-0.75,0.3477132752027734,1.2190897464752197
random_011,138,0.125,0.0,-0.1431760544952596,0.5430588126182556
random_011,139,0.125,0.125,-0.3477132752027735,0.7769688367843628
random_011,140,-2.0,-2.125,0.14317605449525983,0.8596974611282349
random_011,141,-2.0,-2.0,0.3477132752027736,1.1392499208450317
random_011,142,-1.625,-1.625,-0.14317605449525983,0.20671561360359192
random_011,143,-1.625,-1.625,-0.34771327520277384,0.5711491703987122
random_012,0,-1.75,-1.625,1.3094168410480993,3.9401652812957764
random_012,1,-1.0,-1.125,1.3094168410480995,3.7802085876464844
random_012,3,-2.125,-2.125,0.013290635703760323,0.5531884431838989
random_012,4,-2.25,-2.25,0.013290635703760323,0.377033531665802
random_012,5,-2.75,-2.75,1.3094168410480993,3.109123945236206
random_012,6,-2.375,-2.25,1.3094168410481,3.2161028385162354
random_012,9,-0.5,-0.5,0.8883198576271205,2.7978343963623047
random_012,10,-0.625,-0.625,0.8883198576271207,1.9686620235443115
random_012,11,0.25,0.375,0.9804759762237005,2.6420676708221436
random_012,12,-0.375,-0.25,1.3094168410480997,3.8605175018310547
random_012,13,-0.375,-0.5,1.3094168410480997,3.310581922531128
random_012,14,-1.125,-1.125,0.8883198576271205,2.9081478118896484
random_012,15,-1.375,-1.25,0.8708011878799057,2.6693272590637207
random_012,16,-1.25,-1.25,0.9804759762236996,1.917569875717163
random_012,17,-1.0,-1.0,0.9804759762236998,2.19291353225708
random_012,19,-1.125,-1.125,1.5157280863495735,3.065962791442871
random_012,20,-0.75,-0.875,1.515728086349574,3.047672986984253
random_012,21,-1.75,-1.75,0.9804759762237003,1.9571675062179565
random_012,24,-1.5,-1.5,0.8708011878799056,2.2324087619781494
random_012,25,-0.75,-0.875,0.8708011878799056,2.1983768939971924
random_012,26,-2.0,-2.125,0.7135848250407804,1.6699918508529663
random_012,27,-2.375,-2.375,0.013290635703760767,0.23512203991413116
random_012,28,-1.375,-1.375,0.8883198576271203,2.4247920513153076
random_012,29,-1.25,-1.125,0.8883198576271201,1.8814681768417358
random_012,30,-0.625,-0.5,0.9804759762236999,2.7376654148101807
random_012,31,-1.25,-1.25,0.013290635703761655,0.5449541211128235
random_012,32,-0.75,-0.75,0.7135848250407786,2.0273244380950928
random_012,33,-1.875,-2.0,0.013290635703760323,1.4946774244308472
random_012,34,-0.5,-0.5,0.8708011878799052,2.2041823863983154
random_012,35,-0.25,-0.25,1.3094168410480995,3.2005462646484375
random_012,36,-0.25,-0.375,1.3094168410480995,3.028616189956665
random_012,37,-1.75,-1.75,0.8883198576271212,1.8778165578842163
random_012,38,-1.5,-1.5,0.8708011878799056,2.4638173580169678
random_012,39,-1.375,-1.5,1.515728086349574,3.716916084289551
random_012,40,-1.25,-1.25,1.515728086349574,3.3546838760375977
random_012,41,-0.875,-1.0,0.7135848250407786,2.1657323837280273
random_012,42,-1.125,-1.0,0.7135848250407784,1.7033660411834717
random_012,50,-1.75,-1.75,1.3094168410480997,3.2421140670776367
random_012,51,-1.75,-1.625,1.3094168410480997,3.310657501220703
random_012,52,-2.0,-2.0,0.8708011878799056,2.096397638320923
random_012,53,-1.25,-1.25,0.8708011878799058,1.9443063735961914
random_012,54,-1.5,-1.625,0.7135848250407786,1.9981682300567627
random_012,55,-3.375,-3.25,0.8883198576271205,1.714665412902832
random_012,56,-0.875,-0.75,1.5157280863495735,3.2855608463287354
random_012,57,-0.5,-0.625,1.515728086349574,3.210975408554077
random_012,58,-1.5,-1.5,0.8883198576271205,2.522062301635742
random_012,59,-1.5,-1.5,0.8883198576271204,1.8383456468582153
random_012,60,-0.625,-0.625,0.8708011878799052,3.336493492126465
random_012,61,-1.5,-1.625,1.515728086349574,4.496806621551514
